Station_id,timestamp,Exact_AQI,category_name,Range,Health_advisory
ST-AR-015,2026-02-16 10:00:00,99,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-16 11:00:00,99,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-16 12:00:00,98,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-16 13:00:00,98,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-16 14:00:00,98,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-16 15:00:00,97,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-16 16:00:00,96,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-16 17:00:00,95,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-16 18:00:00,94,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-16 19:00:00,93,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-16 20:00:00,92,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-16 21:00:00,91,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-16 22:00:00,90,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-16 23:00:00,90,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-17 00:00:00,89,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-17 01:00:00,88,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-17 02:00:00,87,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-17 03:00:00,86,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-17 04:00:00,85,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-17 05:00:00,84,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-17 06:00:00,83,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-17 07:00:00,81,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-17 08:00:00,79,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-17 09:00:00,77,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-17 10:00:00,75,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-17 11:00:00,74,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-17 12:00:00,72,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-17 13:00:00,70,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-17 14:00:00,68,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-17 15:00:00,66,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-17 16:00:00,65,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-17 17:00:00,63,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-17 18:00:00,62,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-17 19:00:00,61,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-17 20:00:00,60,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-17 21:00:00,59,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-17 22:00:00,58,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-17 23:00:00,57,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-18 00:00:00,56,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-18 01:00:00,56,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-18 02:00:00,55,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-18 03:00:00,55,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-18 04:00:00,55,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-18 05:00:00,54,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-18 06:00:00,55,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-18 07:00:00,55,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-18 08:00:00,56,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-18 09:00:00,56,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-18 10:00:00,57,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-18 11:00:00,57,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-18 12:00:00,57,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-18 13:00:00,58,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-18 14:00:00,58,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-18 15:00:00,59,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-18 16:00:00,59,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-18 17:00:00,60,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-18 18:00:00,60,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-18 19:00:00,61,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-18 20:00:00,61,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-18 21:00:00,62,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-18 22:00:00,62,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-18 23:00:00,63,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-19 00:00:00,63,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-19 01:00:00,64,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-19 02:00:00,65,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-19 03:00:00,66,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-19 04:00:00,66,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-19 05:00:00,67,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-19 06:00:00,68,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-19 07:00:00,69,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-19 08:00:00,70,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-19 09:00:00,71,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-19 10:00:00,72,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-19 11:00:00,73,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-19 12:00:00,73,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-19 13:00:00,73,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-19 14:00:00,74,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-19 15:00:00,74,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-19 16:00:00,74,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-19 17:00:00,74,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-19 18:00:00,74,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-19 19:00:00,74,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-19 20:00:00,73,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-19 21:00:00,73,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-19 22:00:00,72,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-19 23:00:00,72,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-20 00:00:00,71,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-20 01:00:00,71,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-20 02:00:00,70,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-20 03:00:00,69,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-20 04:00:00,68,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-20 05:00:00,68,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-20 06:00:00,67,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-20 07:00:00,67,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-20 08:00:00,67,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-20 09:00:00,67,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-20 10:00:00,66,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-20 11:00:00,67,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-20 12:00:00,67,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-20 13:00:00,67,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-20 14:00:00,68,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-20 15:00:00,68,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-20 16:00:00,71,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-20 17:00:00,77,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-20 18:00:00,79,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-20 19:00:00,76,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-20 20:00:00,72,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-20 21:00:00,73,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-20 22:00:00,74,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-20 23:00:00,75,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-21 00:00:00,76,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-21 01:00:00,77,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-21 02:00:00,78,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-21 03:00:00,79,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-21 04:00:00,80,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-21 05:00:00,81,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-21 06:00:00,81,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-21 07:00:00,81,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-21 08:00:00,81,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-21 09:00:00,81,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-21 10:00:00,81,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-21 11:00:00,82,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-21 12:00:00,82,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-21 13:00:00,83,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-21 14:00:00,83,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-21 15:00:00,84,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-21 16:00:00,84,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-21 17:00:00,85,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-21 18:00:00,86,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-21 19:00:00,87,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-21 20:00:00,88,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-21 21:00:00,89,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-21 22:00:00,90,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-21 23:00:00,91,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-22 00:00:00,92,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-22 01:00:00,92,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-22 02:00:00,92,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-22 03:00:00,92,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-22 04:00:00,92,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-22 05:00:00,92,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-22 06:00:00,91,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-22 07:00:00,91,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-22 08:00:00,91,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-22 09:00:00,91,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-22 10:00:00,91,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-22 11:00:00,91,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-22 12:00:00,92,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-22 13:00:00,92,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-22 14:00:00,93,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-22 15:00:00,99,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-22 16:00:00,102,Moderate,101-200,"Breathing discomfort to people with lung, asthma and heart diseases"
ST-AR-015,2026-02-22 17:00:00,99,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-22 18:00:00,98,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-22 19:00:00,99,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-22 20:00:00,100,Satisfactory,51-100,Minor breathing discomfort to sensitive people
ST-AR-015,2026-02-22 21:00:00,101,Moderate,101-200,"Breathing discomfort to people with lung, asthma and heart diseases"
ST-AR-015,2026-02-22 22:00:00,103,Moderate,101-200,"Breathing discomfort to people with lung, asthma and heart diseases"
ST-AR-015,2026-02-22 23:00:00,104,Moderate,101-200,"Breathing discomfort to people with lung, asthma and heart diseases"
ST-AR-015,2026-02-23 00:00:00,105,Moderate,101-200,"Breathing discomfort to people with lung, asthma and heart diseases"
ST-AR-015,2026-02-23 01:00:00,107,Moderate,101-200,"Breathing discomfort to people with lung, asthma and heart diseases"
ST-AR-015,2026-02-23 02:00:00,108,Moderate,101-200,"Breathing discomfort to people with lung, asthma and heart diseases"
ST-AR-015,2026-02-23 03:00:00,111,Moderate,101-200,"Breathing discomfort to people with lung, asthma and heart diseases"
ST-AR-015,2026-02-23 04:00:00,113,Moderate,101-200,"Breathing discomfort to people with lung, asthma and heart diseases"
ST-AR-015,2026-02-23 05:00:00,115,Moderate,101-200,"Breathing discomfort to people with lung, asthma and heart diseases"
ST-AR-015,2026-02-23 06:00:00,116,Moderate,101-200,"Breathing discomfort to people with lung, asthma and heart diseases"
ST-AR-015,2026-02-23 07:00:00,117,Moderate,101-200,"Breathing discomfort to people with lung, asthma and heart diseases"
ST-AR-015,2026-02-23 08:00:00,118,Moderate,101-200,"Breathing discomfort to people with lung, asthma and heart diseases"
ST-AR-015,2026-02-23 09:00:00,120,Moderate,101-200,"Breathing discomfort to people with lung, asthma and heart diseases"
ST-AR-015,2026-02-23 10:00:00,121,Moderate,101-200,"Breathing discomfort to people with lung, asthma and heart diseases"
ST-AR-015,2026-02-23 11:00:00,123,Moderate,101-200,"Breathing discomfort to people with lung, asthma and heart diseases"
ST-AR-015,2026-02-23 12:00:00,124,Moderate,101-200,"Breathing discomfort to people with lung, asthma and heart diseases"
ST-AR-015,2026-02-23 13:00:00,124,Moderate,101-200,"Breathing discomfort to people with lung, asthma and heart diseases"
